src,dst,distance_km,weight
4b19f917f964a520abe623e3,4b1c8314f964a5200a0824e3,0.07651,0.9289277387112056
4b19f917f964a520abe623e3,4b6a7f01f964a520dfd62be3,0.07658,0.9288673391666201
4b19f917f964a520abe623e3,4ce66122e1eeb60c9f5896ae,0.07828,0.9274029009162742
4b19f917f964a520abe623e3,4f7007bee4b0221c2e6d8506,0.0806,0.9254118082546733
4b19f917f964a520abe623e3,4bede385946c0f47d41da363,0.083,0.9233610341643583
4b19f917f964a520abe623e3,4b6563c2f964a5204bef2ae3,0.08338,0.923037161476121
4b19f917f964a520abe623e3,4cfdeeced8468cfa4704036c,0.08391,0.9225858235462354
4b19f917f964a520abe623e3,4e4c4504149563bcf2ff9df6,0.0873,0.9197093718384991
4b19f917f964a520abe623e3,4bc4068f920eb7139e4d1e2c,0.0876,0.9194556822361163
4b19f917f964a520abe623e3,4dc9ec741f6e2812676c4c4a,0.08812,0.9190162849685697
4b19f917f964a520abe623e3,4b61826ff964a52030162ae3,0.08875,0.9184845005740527
4b19f917f964a520abe623e3,4b9e0736f964a52021c736e3,0.09135,0.9162963302331973
4b19f917f964a520abe623e3,4b63f0d4f964a5200a982ae3,0.09171,0.9159941742770517
4b19f917f964a520abe623e3,4cf63e35c28df04dc6b8c915,0.09177,0.9159438343240793
4b19f917f964a520abe623e3,4bed1ece91380f47bc709f18,0.09513,0.9131336005771005
4b19f917f964a520abe623e3,4ccb856db5cdbfb71e0486c1,0.09574,0.9126252578166354
4b19f917f964a520abe623e3,4b594e15f964a520938428e3,0.09712,0.9114773224442175
4b19f917f964a520abe623e3,4c81b9b451ada1cdc2271610,0.09728,0.9113444152814232
4b19f917f964a520abe623e3,4ed0ae8b99114b488871de63,0.0984,0.9104151493080844
4b19f917f964a520abe623e3,4bc416eeb492d13ac5a4a960,0.09846,0.9103654206798609
4b73cca1f964a5203fbc2de3,4dd86e71e4cd37c893c5c0b2,0.00882,0.9912571122697805
4b73cca1f964a5203fbc2de3,4bd271b9046076b0f8247471,0.01261,0.9875470319273956
4b73cca1f964a5203fbc2de3,4badbda3f964a52060663be3,0.01798,0.9823375704827205
4b73cca1f964a5203fbc2de3,4b737f95f964a5206bb12de3,0.02046,0.9799502185288989
4b73cca1f964a5203fbc2de3,4b5d29e9f964a5202e5529e3,0.02062,0.9797965942270384
4b73cca1f964a5203fbc2de3,4bad9461f964a520d35c3be3,0.02332,0.977211429464879
4b73cca1f964a5203fbc2de3,4b65415ef964a520c2ea2ae3,0.03016,0.9707229944862934
4b73cca1f964a5203fbc2de3,4b5dcff1f964a520196d29e3,0.03033,0.9705628293847602
4b73cca1f964a5203fbc2de3,4d56cb97c0432d432330fcb1,0.03159,0.9693773689159453
4b73cca1f964a5203fbc2de3,4f9d0a4fe4b0b04585594d60,0.03178,0.9691988602221404
4b73cca1f964a5203fbc2de3,4fa0d9ffe4b0ac13ae59b280,0.0323,0.968710646130001
4b73cca1f964a5203fbc2de3,4b5bedf4f964a520bc1d29e3,0.03525,0.9659502535619415
4b73cca1f964a5203fbc2de3,4efbba04754a1a2b08e39ecb,0.03563,0.965595820901287
4b73cca1f964a5203fbc2de3,4b5c1f12f964a520c02429e3,0.03584,0.9654000617856039
4b73cca1f964a5203fbc2de3,4b6ba69ef964a5204b142ce3,0.03754,0.9638182624284366
4b73cca1f964a5203fbc2de3,4e48f40dc65bd6ffbeb1990b,0.0415,0.9601536245799327
4b73cca1f964a5203fbc2de3,4c7f41fe171b224b106d10b1,0.04264,0.9591038133967621
4b73cca1f964a5203fbc2de3,4b91f97af964a520d0e133e3,0.04466,0.9572492485593399
4b73cca1f964a5203fbc2de3,4bc285c474a9a593d880d3f6,0.04469,0.9572217595650385
4b73cca1f964a5203fbc2de3,4e5466d845dd5c591f4a1f09,0.04619,0.9558493199132089
4b73cca1f964a5203fbc2de3,4b80abf8f964a520328530e3,0.04645,0.9556118304744612
4b73cca1f964a5203fbc2de3,4daa6de81e72c1ab9bf53d84,0.04882,0.9534524513262523
4b73cca1f964a5203fbc2de3,4d5639ad32eb6a311b3fee93,0.05079,0.9516649378086962
4b73cca1f964a5203fbc2de3,4b626ac4f964a520c4462ae3,0.0542,0.9485866059571239
4b73cca1f964a5203fbc2de3,4ed3764e99114b488b997606,0.05573,0.9472118818258456
4b73cca1f964a5203fbc2de3,4b6e4156f964a52082b42ce3,0.05677,0.9462797013541263
4b73cca1f964a5203fbc2de3,4b570b36f964a520282428e3,0.05793,0.9452421237700036
4b73cca1f964a5203fbc2de3,4b9ddf3bf964a520e8c036e3,0.05809,0.9450991881597974
4b73cca1f964a5203fbc2de3,4db3ac5081543d71da36c0ae,0.05919,0.9441176748269904
4b73cca1f964a5203fbc2de3,4b77b740f964a520ffa72ee3,0.06164,0.9419388870050112
4b73cca1f964a5203fbc2de3,4b8a1dbdf964a520986032e3,0.06258,0.9411056108716519
4b73cca1f964a5203fbc2de3,4ba8546df964a520ced639e3,0.06281,0.9409019486079355
4b73cca1f964a5203fbc2de3,4b88d6d3f964a520de0f32e3,0.06335,0.9404241312832087
4b73cca1f964a5203fbc2de3,4ef714469911b01ddb465dc4,0.06368,0.9401323706377859
4b73cca1f964a5203fbc2de3,4d59095afe7c224b8f3373b5,0.06476,0.9391787820729555
4b73cca1f964a5203fbc2de3,4daeaffc8154d1d4886ae59c,0.06515,0.9388349058818006
4b73cca1f964a5203fbc2de3,4f35f3bce4b0d26b9f73e176,0.06868,0.9357338024478795
4b73cca1f964a5203fbc2de3,4b654ce6f964a5206fec2ae3,0.06904,0.9354186934071691
4b73cca1f964a5203fbc2de3,4b6f839ef964a520d7f32ce3,0.06905,0.9354099434076983
4b73cca1f964a5203fbc2de3,4b548233f964a520e1bd27e3,0.06943,0.9350775646839904
4b73cca1f964a5203fbc2de3,4b5bf228f964a520661e29e3,0.07045,0.9341865570554441
4b73cca1f964a5203fbc2de3,4bde5abee75c0f4716bec703,0.0707,0.933968431867003
4b73cca1f964a5203fbc2de3,4c2193be13c00f475e3f86de,0.07113,0.9335934947205289
4b73cca1f964a5203fbc2de3,4bd3f57cb221c9b685e7dad0,0.07115,0.9335760631097418
4b73cca1f964a5203fbc2de3,4b9b09f8f964a520d9ed35e3,0.07118,0.9335499169140574
4b73cca1f964a5203fbc2de3,4b63ae30f964a520ac8b2ae3,0.0727,0.9322270905192505
4b73cca1f964a5203fbc2de3,4b7bbc26f964a5205b6c2fe3,0.07421,0.9309166736485418
4b73cca1f964a5203fbc2de3,500398c0e4b04575fea906c5,0.07471,0.9304835723125308
4b73cca1f964a5203fbc2de3,4b9dd2aaf964a52020bf36e3,0.07661,0.9288414560518664
4b73cca1f964a5203fbc2de3,4bff98d8ca1920a1f6faec81,0.07892,0.9268527787046305
4b73cca1f964a5203fbc2de3,4cf322f0e3b9a0938a6a4853,0.07944,0.9264062847402357
4b73cca1f964a5203fbc2de3,4cd922177d454688ca0befed,0.08065,0.9253689908851155
4b73cca1f964a5203fbc2de3,4f8df9f66b7455bc7b16a33a,0.08065,0.9253689908851155
4b73cca1f964a5203fbc2de3,4f5fea03e5e8d4902dd6f330,0.08147,0.9246673509205064
4b73cca1f964a5203fbc2de3,4b73b25af964a520c2b82de3,0.08188,0.924316929788886
4b73cca1f964a5203fbc2de3,4e23c85818a88345f0648550,0.08311,0.9232672581732234
4b73cca1f964a5203fbc2de3,4f3502d5e4b0c484791901da,0.08365,0.922807179439856
4b73cca1f964a5203fbc2de3,4b63a34df964a520e4882ae3,0.08499,0.9216674808062748
4b73cca1f964a5203fbc2de3,4bfe3739f61dc9b6c41ea0de,0.08503,0.9216335032211092
4b73cca1f964a5203fbc2de3,508a5ac1e4b0cc3702c2c970,0.08509,0.9215825415403329
4b73cca1f964a5203fbc2de3,4b63adf6f964a520a18b2ae3,0.08628,0.9205729646131753
4b73cca1f964a5203fbc2de3,4b55295df964a5204add27e3,0.08804,0.9190838572111321
4b73cca1f964a5203fbc2de3,5003c391e4b0a7c21378d0ad,0.09234,0.9154658805866305
4b73cca1f964a5203fbc2de3,4bd3ede7462cb713748fdf07,0.09295,0.9149549384692803
4b73cca1f964a5203fbc2de3,4c9079a66fbf224b72f4538f,0.09922,0.9097359946143628
4b9dd2aaf964a52020bf36e3,4f8df9f66b7455bc7b16a33a,0.00594,0.9940950752529971
4b9dd2aaf964a52020bf36e3,4f5fea03e5e8d4902dd6f330,0.00621,0.9938283260949503
4b9dd2aaf964a52020bf36e3,4cf322f0e3b9a0938a6a4853,0.00737,0.9926839195131877
4b9dd2aaf964a52020bf36e3,4b7bbc26f964a5205b6c2fe3,0.00784,0.9922209874583267
4b9dd2aaf964a52020bf36e3,4bff98d8ca1920a1f6faec81,0.01009,0.9900107911176232
4b9dd2aaf964a52020bf36e3,4d59095afe7c224b8f3373b5,0.01195,0.9881911161618658
4b9dd2aaf964a52020bf36e3,4b570b36f964a520282428e3,0.02253,0.9779664166332529
4b9dd2aaf964a52020bf36e3,4db3ac5081543d71da36c0ae,0.02569,0.9749534459729547
4b9dd2aaf964a52020bf36e3,4bfe3739f61dc9b6c41ea0de,0.02597,0.9746873690263848
4b9dd2aaf964a52020bf36e3,4b63a34df964a520e4882ae3,0.03025,0.9706381946129579
4b9dd2aaf964a52020bf36e3,4b80abf8f964a520328530e3,0.0305,0.970402717127608
4b9dd2aaf964a52020bf36e3,4f35f3bce4b0d26b9f73e176,0.03105,0.9698850686193686
4b9dd2aaf964a52020bf36e3,4d5639ad32eb6a311b3fee93,0.0327,0.9683354313934347
4b9dd2aaf964a52020bf36e3,4ed3764e99114b488b997606,0.03291,0.9681385599907059
4b9dd2aaf964a52020bf36e3,50456d1ce4b0cf6061e6ce00,0.03322,0.9678480865643329
4b9dd2aaf964a52020bf36e3,4cd922177d454688ca0befed,0.03603,0.9652230147775643
4b9dd2aaf964a52020bf36e3,4b629b4df964a520bf4c2ae3,0.03675,0.9645526886906197
4b9dd2aaf964a52020bf36e3,4b9ddf3bf964a520e8c036e3,0.03791,0.9634746750681658
4b9dd2aaf964a52020bf36e3,4b8dd137f964a520eb0e33e3,0.03954,0.9619639455913194
4b9dd2aaf964a52020bf36e3,4b91f97af964a520d0e133e3,0.03957,0.9619361851534768
4b9dd2aaf964a52020bf36e3,4b77b740f964a520ffa72ee3,0.04125,0.9603841536614646
4b9dd2aaf964a52020bf36e3,4c7f41fe171b224b106d10b1,0.04237,0.9593522453639303
4b9dd2aaf964a52020bf36e3,4badbd74f964a52054663be3,0.04254,0.9591958102327008
4b9dd2aaf964a52020bf36e3,4c2193be13c00f475e3f86de,0.04632,0.9557305604404007
4b9dd2aaf964a52020bf36e3,4b65415ef964a520c2ea2ae3,0.04681,0.9552831937027731
4b9dd2aaf964a52020bf36e3,4b5c1f12f964a520c02429e3,0.0471,0.9550186228631459
4b9dd2aaf964a52020bf36e3,4bd3ede7462cb713748fdf07,0.05082,0.9516377685997601
4b9dd2aaf964a52020bf36e3,4b713b79f964a5207e3d2de3,0.05272,0.9499202067026369
4b9dd2aaf964a52020bf36e3,4baf2fb9f964a520d8ef3be3,0.05302,0.9496495793052363
4b9dd2aaf964a52020bf36e3,4bad9461f964a520d35c3be3,0.05688,0.9461812126258421
4b9dd2aaf964a52020bf36e3,4f167033e4b0725ff0782e90,0.0588,0.9444654325651681
4b9dd2aaf964a52020bf36e3,4c0c80efb1b676b03b40df86,0.05921,0.9440998479999245
4b9dd2aaf964a52020bf36e3,4f04b2427beb72c3c5b0a9c3,0.05997,0.9434229270639735
4b9dd2aaf964a52020bf36e3,4b8a1dbdf964a520986032e3,0.06011,0.9432983369650321
4b9dd2aaf964a52020bf36e3,4b5a8e48f964a5202dcb28e3,0.06066,0.9428091942752627
4b9dd2aaf964a52020bf36e3,4b5dcff1f964a520196d29e3,0.06125,0.9422850412249705
4b9dd2aaf964a52020bf36e3,4b78c162f964a520f6e02ee3,0.064,0.9398496240601504
4b9dd2aaf964a52020bf36e3,4daa6de81e72c1ab9bf53d84,0.06424,0.9396376757122453
4b9dd2aaf964a52020bf36e3,4e48f40dc65bd6ffbeb1990b,0.06619,0.9379191326123861
4b9dd2aaf964a52020bf36e3,4bb6ff28ef159c7442be76f7,0.0667,0.9374707040404987
4b9dd2aaf964a52020bf36e3,4b67a095f964a5208d582be3,0.06701,0.9371983392845428
4b9dd2aaf964a52020bf36e3,4c0dd124336220a18a5acb77,0.06727,0.9369700263288578
4b9dd2aaf964a52020bf36e3,4b654ce6f964a5206fec2ae3,0.06821,0.9361455144587674
4b9dd2aaf964a52020bf36e3,4b6e4156f964a52082b42ce3,0.06828,0.9360841726888083
4b9dd2aaf964a52020bf36e3,4b737f95f964a5206bb12de3,0.06882,0.9356112348197076
4b9dd2aaf964a52020bf36e3,4b8371cff964a5207a0631e3,0.06908,0.9353836943914393
4b9dd2aaf964a52020bf36e3,4bd3f57cb221c9b685e7dad0,0.0692,0.9352787130564909
4b9dd2aaf964a52020bf36e3,4fc1b019e4b0a06f8ea40e7b,0.06929,0.9351999925184
4b9dd2aaf964a52020bf36e3,4dd86e71e4cd37c893c5c0b2,0.06966,0.9348765028139783
4b9dd2aaf964a52020bf36e3,4f9d0a4fe4b0b04585594d60,0.07024,0.9343698609657646
4b9dd2aaf964a52020bf36e3,4bd271b9046076b0f8247471,0.07053,0.934116745910904
4b9dd2aaf964a52020bf36e3,4bf60e1b9abec9b6db4725e8,0.07217,0.9326879132973315
4b9dd2aaf964a52020bf36e3,4ba9d96bf964a5208c3a3ae3,0.07325,0.9317493594223154
4b9dd2aaf964a52020bf36e3,4c8f326af9c1199c8b6bbe49,0.07403,0.9310726888448181
4b9dd2aaf964a52020bf36e3,4fa0d9ffe4b0ac13ae59b280,0.07434,0.9308040285198353
4b9dd2aaf964a52020bf36e3,4c37ce4293db0f47ba8c2092,0.07613,0.9292557590625667
4b9dd2aaf964a52020bf36e3,4b73cca1f964a5203fbc2de3,0.07661,0.9288414560518664
4b9dd2aaf964a52020bf36e3,4b0587bbf964a5208fa122e3,0.07803,0.9276179698153112
4b9dd2aaf964a52020bf36e3,4b67df7bf964a520df5f2be3,0.07841,0.9272911044964345
4b9dd2aaf964a52020bf36e3,4b5d29e9f964a5202e5529e3,0.07981,0.9260888489641697
4b9dd2aaf964a52020bf36e3,4bcc3d4468f976b0963a6283,0.07981,0.9260888489641697
4b9dd2aaf964a52020bf36e3,4cd8e443145fa1cdbfdb08bd,0.08047,0.9255231519616463
4b9dd2aaf964a52020bf36e3,4b5b278df964a5200fe728e3,0.08171,0.9244621941185716
4b9dd2aaf964a52020bf36e3,4b63ae30f964a520ac8b2ae3,0.08182,0.9243681943391692
4b9dd2aaf964a52020bf36e3,4b584ce3f964a520b35128e3,0.08225,0.924000924000924
4b9dd2aaf964a52020bf36e3,4c008a1834ccc9287ad2e1cd,0.08308,0.9232928315544557
4b9dd2aaf964a52020bf36e3,4b6ba69ef964a5204b142ce3,0.0841,0.9224241306152569
4b9dd2aaf964a52020bf36e3,4d56cb97c0432d432330fcb1,0.08468,0.9219308920603311
4b9dd2aaf964a52020bf36e3,4bb82a43b35776b0e3bbc801,0.08692,0.920030913038678
4b9dd2aaf964a52020bf36e3,4daeaffc8154d1d4886ae59c,0.08806,0.9190669632189401
4b9dd2aaf964a52020bf36e3,4bee481ce8c3c928088f9892,0.08841,0.9187714188587021
4b9dd2aaf964a52020bf36e3,4b554486f964a52053e027e3,0.08896,0.9183073758448429
4b9dd2aaf964a52020bf36e3,4b9b09f8f964a520d9ed35e3,0.08966,0.917717453150524
4b9dd2aaf964a52020bf36e3,4b73b25af964a520c2b82de3,0.09042,0.9170778232240788
4b9dd2aaf964a52020bf36e3,4e5466d845dd5c591f4a1f09,0.09222,0.9155664609694018
4b9dd2aaf964a52020bf36e3,4f24be57e4b0008742b8de92,0.09325,0.914703864623828
4b9dd2aaf964a52020bf36e3,4badbda3f964a52060663be3,0.0934,0.9145783793671118
4b9dd2aaf964a52020bf36e3,4bc285c474a9a593d880d3f6,0.0936,0.91441111923921
4b9dd2aaf964a52020bf36e3,4b626ac4f964a520c4462ae3,0.09381,0.9142355619348882
4b9dd2aaf964a52020bf36e3,4bde94640ee3a593884131b0,0.09462,0.9135590433209699
4b9dd2aaf964a52020bf36e3,50309fdce4b0265f8c143bcc,0.09859,0.9102576939531581
4b9dd2aaf964a52020bf36e3,4b612ca0f964a520fa0b2ae3,0.09868,0.9101831288455237
4b9dd2aaf964a52020bf36e3,4b584b0cf964a520605128e3,0.09955,0.9094629621208676
4b9dd2aaf964a52020bf36e3,4efbba04754a1a2b08e39ecb,0.09992,0.9091570296021528
4b55670ff964a52071e327e3,4b59a26cf964a520139028e3,0.0,1.0
4b55670ff964a52071e327e3,4b59265bf964a520107f28e3,0.0,1.0
4b55670ff964a52071e327e3,4b73a5ecf964a52034b72de3,0.00069,0.9993104757717174
4b55670ff964a52071e327e3,4b6e7201f964a520b7bd2ce3,0.00069,0.9993104757717174
4b55670ff964a52071e327e3,4b59d9e1f964a520de9b28e3,0.00097,0.9990309399882116
4b55670ff964a52071e327e3,4b91ac2df964a520dfce33e3,0.0065,0.9935419771485345
4b55670ff964a52071e327e3,4b62c1a6f964a5206c512ae3,0.01466,0.9855518104586759
4b55670ff964a52071e327e3,4c35b4d83896e21ec18aed90,0.01657,0.9837000895167082
4b55670ff964a52071e327e3,4b62d274f964a5201c542ae3,0.02127,0.9791729904922304
4b55670ff964a52071e327e3,4b5bc369f964a520c31429e3,0.02252,0.9779759809099088
4b55670ff964a52071e327e3,4b5bcda1f964a520161729e3,0.02742,0.9733117906990325
4b55670ff964a52071e327e3,4b6c19ecf964a520e8232ce3,0.02941,0.9714302367375488
4b55670ff964a52071e327e3,4e534dd1e4cd13d1047c825f,0.03184,0.9691425027135989
4b55670ff964a52071e327e3,4d5bc7291e43236aa1671283,0.04486,0.9570660184139503
4b55670ff964a52071e327e3,4b601425f964a52027d529e3,0.04639,0.9556666252544463
4b55670ff964a52071e327e3,4b7f6f3df964a520782e30e3,0.04807,0.9541347429083935
4b55670ff964a52071e327e3,4b5822ddf964a520e54b28e3,0.05044,0.9519820265793382
4b55670ff964a52071e327e3,4b604b77f964a5201dde29e3,0.05207,0.9505070955354681
4b55670ff964a52071e327e3,4d3f83689ccacbff4db04ad0,0.05439,0.948415671620558
4b55670ff964a52071e327e3,4facebb3e4b06d18cc2abb46,0.05448,0.9483347242242621
4b55670ff964a52071e327e3,4b67904cf964a5206e552be3,0.05618,0.9468083091897216
4b55670ff964a52071e327e3,4b57f553f964a520494728e3,0.05967,0.9436900167033132
4b55670ff964a52071e327e3,4f30d677e4b09c40b33591b2,0.05981,0.9435653560543872
4b55670ff964a52071e327e3,4b9c67e8f964a520546636e3,0.06186,0.9417437326954589
4b55670ff964a52071e327e3,4b8a4f65f964a520ef6732e3,0.06522,0.9387732111676461
4b55670ff964a52071e327e3,4b5aee19f964a520c9da28e3,0.06634,0.937787197329182
4b55670ff964a52071e327e3,4be3dab0f07b0f47effff843,0.06916,0.935313704216394
4b55670ff964a52071e327e3,4b593c7ef964a520828228e3,0.07022,0.934387322232812
4b55670ff964a52071e327e3,4f7007bee4b0221c2e6d8506,0.07346,0.9315670821455853
4b55670ff964a52071e327e3,4b6d09f1f964a5203b642ce3,0.07992,0.9259945181124528
4b55670ff964a52071e327e3,4b598dc6f964a5204a8c28e3,0.08073,0.9253004913345609
4b55670ff964a52071e327e3,4e4c4504149563bcf2ff9df6,0.08229,0.9239667741548014
4b55670ff964a52071e327e3,4b567ad7f964a520541228e3,0.08596,0.9208442299900549
4b55670ff964a52071e327e3,4b74e0ebf964a52087f62de3,0.0871,0.9198785760279643
4b55670ff964a52071e327e3,4bfd0344e529c9285c3aba8c,0.09191,0.9158263959483841
4b55670ff964a52071e327e3,4b628716f964a520764a2ae3,0.09265,0.9152061501853294
4b55670ff964a52071e327e3,4f1ccdfce4b08fa6663696b9,0.09265,0.9152061501853294
4b55670ff964a52071e327e3,4bede385946c0f47d41da363,0.09319,0.9147540683687192
4b55670ff964a52071e327e3,4f9a15dce4b0a4ddf1407e81,0.0969,0.9116601331023795
4b55670ff964a52071e327e3,4f7a5708e4b0d7b57617177a,0.09793,0.9108048782709279
4dd86e71e4cd37c893c5c0b2,4b73cca1f964a5203fbc2de3,0.00882,0.9912571122697805
4dd86e71e4cd37c893c5c0b2,4bad9461f964a520d35c3be3,0.01466,0.9855518104586759
4dd86e71e4cd37c893c5c0b2,4bd271b9046076b0f8247471,0.01574,0.9845039084805166
4dd86e71e4cd37c893c5c0b2,4b5d29e9f964a5202e5529e3,0.01722,0.9830715086215371
4dd86e71e4cd37c893c5c0b2,4b5dcff1f964a520196d29e3,0.02184,0.9786267908870272
4dd86e71e4cd37c893c5c0b2,4b737f95f964a5206bb12de3,0.02314,0.9773833492972615
4dd86e71e4cd37c893c5c0b2,4b65415ef964a520c2ea2ae3,0.02444,0.9761430635273906
4dd86e71e4cd37c893c5c0b2,4f9d0a4fe4b0b04585594d60,0.0246,0.9759906304899474
4dd86e71e4cd37c893c5c0b2,4fa0d9ffe4b0ac13ae59b280,0.0259,0.9747538746466516
4dd86e71e4cd37c893c5c0b2,4badbda3f964a52060663be3,0.02666,0.9740322989110319
4dd86e71e4cd37c893c5c0b2,4b5c1f12f964a520c02429e3,0.0272,0.9735202492211839
4dd86e71e4cd37c893c5c0b2,4d56cb97c0432d432330fcb1,0.02789,0.9728667464417399
4dd86e71e4cd37c893c5c0b2,4b6ba69ef964a5204b142ce3,0.03286,0.9681854268729548
4dd86e71e4cd37c893c5c0b2,4e48f40dc65bd6ffbeb1990b,0.03362,0.967473539598692
4dd86e71e4cd37c893c5c0b2,4efbba04754a1a2b08e39ecb,0.03603,0.9652230147775643
4dd86e71e4cd37c893c5c0b2,4b91f97af964a520d0e133e3,0.03611,0.9651484880948933
4dd86e71e4cd37c893c5c0b2,4b5bedf4f964a520bc1d29e3,0.03696,0.9643573522604535
4dd86e71e4cd37c893c5c0b2,4c7f41fe171b224b106d10b1,0.0392,0.9622786759045421
4dd86e71e4cd37c893c5c0b2,4b80abf8f964a520328530e3,0.04013,0.96141828425293
4dd86e71e4cd37c893c5c0b2,4bc285c474a9a593d880d3f6,0.04123,0.9604026007702428
4dd86e71e4cd37c893c5c0b2,4e5466d845dd5c591f4a1f09,0.04221,0.9594995250477351
4dd86e71e4cd37c893c5c0b2,4d5639ad32eb6a311b3fee93,0.04622,0.9558219112614939
4dd86e71e4cd37c893c5c0b2,4b626ac4f964a520c4462ae3,0.04954,0.9527983688091927
4dd86e71e4cd37c893c5c0b2,4daa6de81e72c1ab9bf53d84,0.04998,0.9523990933160632
4dd86e71e4cd37c893c5c0b2,4ed3764e99114b488b997606,0.05165,0.9508867018494747
4dd86e71e4cd37c893c5c0b2,4b570b36f964a520282428e3,0.05228,0.9503174060136085
4dd86e71e4cd37c893c5c0b2,4b77b740f964a520ffa72ee3,0.05284,0.9498119372364272
4dd86e71e4cd37c893c5c0b2,4b8a1dbdf964a520986032e3,0.05407,0.9487035965353344
4dd86e71e4cd37c893c5c0b2,4db3ac5081543d71da36c0ae,0.05421,0.9485776078769884
4dd86e71e4cd37c893c5c0b2,4b9ddf3bf964a520e8c036e3,0.05489,0.9479661386495274
4dd86e71e4cd37c893c5c0b2,4d59095afe7c224b8f3373b5,0.05772,0.9454297923836176
4dd86e71e4cd37c893c5c0b2,4b6e4156f964a52082b42ce3,0.05825,0.9449562957713207
4dd86e71e4cd37c893c5c0b2,4daeaffc8154d1d4886ae59c,0.05871,0.9445457207356122
4dd86e71e4cd37c893c5c0b2,4ef714469911b01ddb465dc4,0.0594,0.943930526713234
4dd86e71e4cd37c893c5c0b2,4f35f3bce4b0d26b9f73e176,0.06008,0.9433250320730512
4dd86e71e4cd37c893c5c0b2,4b654ce6f964a5206fec2ae3,0.06081,0.9426758797522647
