src,dst,weight
3fd66200f964a5200de71ee3,3fd66200f964a5205de41ee3,1
3fd66200f964a5200de71ee3,42699000f964a52047211fe3,1
3fd66200f964a5200de71ee3,4297b480f964a52062241fe3,1
3fd66200f964a5200de71ee3,4530db29f964a520613b1fe3,1
3fd66200f964a5200de71ee3,49b80795f964a52034531fe3,1
3fd66200f964a5200de71ee3,4a5a62dff964a52041ba1fe3,1
3fd66200f964a5200de71ee3,4ae6363ef964a520aba521e3,1
3fd66200f964a5200de71ee3,4c4757dd972c0f47a77a2321,1
3fd66200f964a5200de71ee3,4fa4a231e4b09571de93b9a7,1
3fd66200f964a5200fe41ee3,3fd66200f964a52000e71ee3,1
3fd66200f964a5200fe41ee3,3fd66200f964a52021e41ee3,1
3fd66200f964a5200fe41ee3,41e5ba00f964a520e31e1fe3,1
3fd66200f964a5200fe41ee3,42699000f964a5204a211fe3,1
3fd66200f964a5200fe41ee3,49059e24f964a5205d521fe3,1
3fd66200f964a5200fe41ee3,49c853f7f964a52015581fe3,1
3fd66200f964a5200fe41ee3,49eb58a9f964a520c7661fe3,1
3fd66200f964a5200fe41ee3,4de1b34ec65b7a3e2109e46f,1
3fd66200f964a52014e71ee3,3fd66200f964a520e4e61ee3,1
3fd66200f964a52014e71ee3,41083e00f964a520980b1fe3,2
3fd66200f964a52014e71ee3,412d2800f964a520df0c1fe3,1
3fd66200f964a52014e71ee3,4ba8fa3df964a520ecff39e3,1
3fd66200f964a52014e71ee3,4cc5fbdd306e224bd829a66c,1
3fd66200f964a52014e71ee3,4db84a97f7b15ca52ce70e7f,1
3fd66200f964a52014eb1ee3,43a3d40af964a520402c1fe3,1
3fd66200f964a52014eb1ee3,49e3a2b3f964a520a6621fe3,1
3fd66200f964a52014eb1ee3,49f3417bf964a5207a6a1fe3,1
3fd66200f964a52014eb1ee3,4ae6363ef964a520aba521e3,1
3fd66200f964a52014eb1ee3,4b53367af964a5208e9227e3,1
3fd66200f964a52014eb1ee3,4c7c2f95f56a3704e2460746,1
3fd66200f964a52014eb1ee3,4d1829fae190721e1b3f2021,1
3fd66200f964a52014eb1ee3,4d63b651e7f060fccc778e72,1
3fd66200f964a52014eb1ee3,50abeb91e4b04d7b173c0466,1
3fd66200f964a52015e91ee3,43fe1ba4f964a520f82f1fe3,1
3fd66200f964a52015e91ee3,4a888403f964a520bb0620e3,1
3fd66200f964a52015e91ee3,4d8132b59d78a35df9a9500f,1
3fd66200f964a52015e91ee3,4d9db7087f9e4eb9436ea1fc,1
3fd66200f964a52016e51ee3,4a635e65f964a520e3c41fe3,1
3fd66200f964a52016e51ee3,4f516615e4b0195da2b45c54,1
3fd66200f964a52017e31ee3,4ad854bbf964a5200b1121e3,2
3fd66200f964a52017e31ee3,4af07830f964a52063dc21e3,1
3fd66200f964a52017e31ee3,4b46cdc4f964a520732826e3,3
3fd66200f964a52017e31ee3,4be1910358102d7faed64156,1
3fd66200f964a52017e31ee3,4c9bb662e9a7ef3bd0ed2e16,1
3fd66200f964a52017e31ee3,4fa4a231e4b09571de93b9a7,1
3fd66200f964a52019eb1ee3,3fd66200f964a52008e91ee3,1
3fd66200f964a52019eb1ee3,3fd66200f964a520dee51ee3,1
3fd66200f964a52019eb1ee3,49cc222df964a5204a591fe3,1
3fd66200f964a52019eb1ee3,4a66715ef964a5208dc81fe3,1
3fd66200f964a52019eb1ee3,4c6f2ad5d7fab1f716c25ac9,1
3fd66200f964a52019eb1ee3,4e20589f483b041af1e0fa98,1
3fd66200f964a52019eb1ee3,4e760aa5b61c22c638709910,1
3fd66200f964a5201deb1ee3,3fd66200f964a52061e41ee3,1
3fd66200f964a5201deb1ee3,3fd66200f964a52088e51ee3,1
3fd66200f964a5201deb1ee3,441a8599f964a52036311fe3,1
3fd66200f964a5201deb1ee3,46fe3f5ef964a520184b1fe3,1
3fd66200f964a5201deb1ee3,4800619cf964a520ec4e1fe3,1
3fd66200f964a5201deb1ee3,4aa42b50f964a520a44520e3,1
3fd66200f964a5201deb1ee3,4b4f6edcf964a5206d0627e3,1
3fd66200f964a5201deb1ee3,4c0ab56f7e3fc9288c1df482,1
3fd66200f964a5201deb1ee3,4d53594c08a7b1f76ebf3192,1
3fd66200f964a5201fe51ee3,3fd66200f964a52036ea1ee3,1
3fd66200f964a5201fe51ee3,4acbcf3ef964a520c1c720e3,1
3fd66200f964a5201fe51ee3,4d36633e6e1359410c300081,1
3fd66200f964a52020e31ee3,3fd66200f964a52053eb1ee3,1
3fd66200f964a52020e31ee3,41818800f964a520db1d1fe3,1
3fd66200f964a52020e31ee3,4a32c3f9f964a5208c9a1fe3,1
3fd66200f964a52020e31ee3,4a774047f964a520f6e31fe3,1
3fd66200f964a52020e31ee3,4ad71c45f964a520b50821e3,1
3fd66200f964a52020e31ee3,4ef0e7cf7beb5932d5bdeb4e,1
3fd66200f964a52020e31ee3,4fd0c125771612796641f8b7,1
3fd66200f964a52020e71ee3,3fd66200f964a5204ee41ee3,1
3fd66200f964a52020e71ee3,3fd66200f964a52057e91ee3,2
3fd66200f964a52020e71ee3,40e35400f964a520e6091fe3,1
3fd66200f964a52020e71ee3,4137b400f964a520d01a1fe3,1
3fd66200f964a52020e71ee3,42911d00f964a520f5231fe3,1
3fd66200f964a52020e71ee3,49c3df11f964a52081561fe3,1
3fd66200f964a52020e71ee3,4a53d9a7f964a520c7b21fe3,2
3fd66200f964a52020e71ee3,4aa2d477f964a520484220e3,2
3fd66200f964a52020e71ee3,4ad7a8d9f964a520640d21e3,1
3fd66200f964a52020e71ee3,4eda64ced5fb8f213a5d740e,1
3fd66200f964a52020e81ee3,3fd66200f964a520def11ee3,1
3fd66200f964a52020e81ee3,40f1d480f964a5206a0a1fe3,1
3fd66200f964a52020e81ee3,448acb74f964a52048341fe3,1
3fd66200f964a52020e81ee3,4a0e0f85f964a520bf751fe3,1
3fd66200f964a52020e81ee3,4a888403f964a520bb0620e3,1
3fd66200f964a52020e81ee3,4bdc4bfdfed22d7f649a57c9,1
3fd66200f964a52021e41ee3,3fd66200f964a520dce31ee3,1
3fd66200f964a52021e41ee3,3fd66200f964a520ddf01ee3,1
3fd66200f964a52021e41ee3,448acb74f964a52048341fe3,1
3fd66200f964a52021e41ee3,49059e24f964a5205d521fe3,1
3fd66200f964a52021e41ee3,4a773e0df964a520f1e31fe3,1
3fd66200f964a52021e41ee3,4bf1d43e99d02d7f859dc948,1
3fd66200f964a52021e41ee3,4f5303dbe4b02cf6be81de21,1
3fd66200f964a52023e41ee3,3fd66200f964a520ace41ee3,1
3fd66200f964a52023e41ee3,3fd66200f964a520f4e61ee3,1
3fd66200f964a52023e41ee3,40bbc700f964a520a2001fe3,1
3fd66200f964a52023e41ee3,4101a680f964a5205a0b1fe3,1
3fd66200f964a52023e41ee3,41e46880f964a520d41e1fe3,1
3fd66200f964a52023e41ee3,49b87b8cf964a52044531fe3,1
3fd66200f964a52023e41ee3,4a15a2e8f964a520a9781fe3,1
3fd66200f964a52023e41ee3,4d8fc9006174a0938f5be6e3,1
3fd66200f964a52023e41ee3,4da9e6adfc607fc998b7d3d6,1
3fd66200f964a52023e41ee3,4dcf439b52b1f8915bacf008,1
3fd66200f964a52023e41ee3,4e3ab921b3ade614e1275a0c,1
3fd66200f964a52023e41ee3,4e6fe48c1fc7d3fc71285ec2,1
3fd66200f964a52023e41ee3,4ed3ab360aafd18692b5fa2a,1
3fd66200f964a52023e41ee3,4ee78af729c29fa3f6a17695,1
3fd66200f964a52023e81ee3,3fd66200f964a52034e81ee3,1
3fd66200f964a52023e81ee3,42829c80f964a5206a221fe3,1
3fd66200f964a52023e81ee3,49c64842f964a5202e571fe3,1
3fd66200f964a52023e81ee3,49e6ab3cf964a52064641fe3,1
3fd66200f964a52023e81ee3,4a06ff94f964a52017731fe3,1
3fd66200f964a52023e81ee3,4a676435f964a52054c91fe3,1
3fd66200f964a52023e81ee3,4ab95ceaf964a520177f20e3,1
3fd66200f964a52023e81ee3,4ad0d761f964a5204ada20e3,1
3fd66200f964a52023e81ee3,4ad55410f964a520d60221e3,1
3fd66200f964a52023e81ee3,4e9020e6c2ee0d7f4f692e87,1
3fd66200f964a52024e41ee3,3fd66200f964a520c5f11ee3,1
3fd66200f964a52024e41ee3,49e6e227f964a52074641fe3,1
3fd66200f964a52024e41ee3,4d7e74cde7e1721ef8cfe00b,1
3fd66200f964a52024e41ee3,4efcba2377161596a8040d45,1
3fd66200f964a52025e41ee3,475847d3f964a520cb4c1fe3,1
3fd66200f964a52025e41ee3,4acfd8bef964a52069d620e3,1
3fd66200f964a52028e41ee3,3fd66200f964a520d5e61ee3,1
3fd66200f964a52028e41ee3,42911d00f964a520f5231fe3,1
3fd66200f964a52028e41ee3,43fe1ba4f964a520f82f1fe3,1
3fd66200f964a52028e41ee3,44510be3f964a520a0321fe3,1
3fd66200f964a52028e41ee3,44dc96e4f964a520b0361fe3,1
3fd66200f964a52028e41ee3,49c27575f964a520f1551fe3,1
3fd66200f964a52028e41ee3,49caa5a0f964a520d0581fe3,1
3fd66200f964a52028e41ee3,4a5519d5f964a520adb31fe3,1
3fd66200f964a52028e41ee3,4a737bf8f964a52091dc1fe3,1
3fd66200f964a52028e41ee3,4a888403f964a520bb0620e3,1
3fd66200f964a52028e41ee3,4ae6284bf964a5202fa521e3,1
3fd66200f964a52028e41ee3,4b842cf3f964a5209e2531e3,1
3fd66200f964a52028e41ee3,4bfd9ae44cf820a1f5b6ecf4,1
3fd66200f964a52028e41ee3,4d6d0aef8a4541bddd658ae5,1
3fd66200f964a52029e61ee3,3fd66200f964a5200ae61ee3,1
3fd66200f964a52029e61ee3,45ebc982f964a52091431fe3,1
3fd66200f964a52029e61ee3,4b56856df964a520d21328e3,1
3fd66200f964a52029e61ee3,4b8daff6f964a520a60833e3,1
3fd66200f964a52029e61ee3,4c744e26ff1fb60cb731f3a7,1
3fd66200f964a52029e61ee3,4ced8829d7268cfa87fec34e,1
3fd66200f964a52029e61ee3,4e1bbe40d164040ac7c105a1,1
3fd66200f964a52029e61ee3,4f5e82dae4b01989c438cbb6,1
3fd66200f964a5202be41ee3,3fd66200f964a52067e81ee3,1
3fd66200f964a5202be41ee3,40fb0f00f964a520ee0a1fe3,2
3fd66200f964a5202be41ee3,49c943d2f964a5204f581fe3,1
3fd66200f964a5202be41ee3,4a116491f964a52011771fe3,1
3fd66200f964a5202be41ee3,4a2bfc41f964a52000971fe3,1
3fd66200f964a5202be41ee3,4a3e6aaef964a520e7a21fe3,1
3fd66200f964a5202be41ee3,4ace64bef964a52053d020e3,1
3fd66200f964a5202be41ee3,4ada7675f964a520c92221e3,1
3fd66200f964a5202be41ee3,4bdc47fcc79cc928c0da85e9,1
3fd66200f964a5202be41ee3,4c524854384c76b00080f62a,1
3fd66200f964a5202be41ee3,4d33d64b6c7c721ea10fbd56,1
3fd66200f964a5202be41ee3,4d633c7da45b548145c8ff2c,1
3fd66200f964a5202be41ee3,4dc7ff9eae608779d177957d,1
3fd66200f964a5202be41ee3,4e17a47b6284ea7246f0d87c,1
3fd66200f964a5202be41ee3,4fb939e8e4b03516573a4708,1
3fd66200f964a5202be41ee3,5053f54ee4b09ebc6e93cbe2,1
3fd66200f964a5202ee61ee3,3fd66200f964a52093e81ee3,1
3fd66200f964a5202ee61ee3,40abf500f964a52035f31ee3,1
3fd66200f964a5202ee61ee3,40b92400f964a52099001fe3,1
3fd66200f964a5202ee61ee3,4356de00f964a520d2281fe3,1
3fd66200f964a5202ee61ee3,43a52546f964a520532c1fe3,1
3fd66200f964a5202ee61ee3,4a91768cf964a520441a20e3,1
3fd66200f964a5202ee81ee3,42911d00f964a520f5231fe3,1
3fd66200f964a5202ee81ee3,441a8599f964a52036311fe3,1
3fd66200f964a5202ee81ee3,4a624a38f964a520aac31fe3,2
3fd66200f964a5202ee81ee3,4a68fff8f964a5206dcb1fe3,1
3fd66200f964a5202ee81ee3,4a779fbff964a520efe41fe3,1
3fd66200f964a5202ee81ee3,4aaecd8af964a5205d6320e3,1
3fd66200f964a5202ee81ee3,4ad854bbf964a5200b1121e3,1
3fd66200f964a5202ee81ee3,4b37ae69f964a5203c4425e3,1
3fd66200f964a5202ee81ee3,4dea93547d8b6c7a534360ce,1
3fd66200f964a5202ee81ee3,4e838ce193ad6c49304782dc,1
3fd66200f964a5202fe41ee3,3fd66200f964a52056ee1ee3,1
3fd66200f964a5202fe41ee3,3fd66200f964a520a5e41ee3,1
3fd66200f964a5202fe41ee3,40870b00f964a520b7f21ee3,1
3fd66200f964a5202fe41ee3,44e4541df964a52051371fe3,1
3fd66200f964a5202fe41ee3,49da74aef964a5208b5e1fe3,1
3fd66200f964a5202fe41ee3,4b0dc4abf964a520b64f23e3,1
3fd66200f964a5202fe41ee3,4c2b5aaab34ad13af699e9ce,1
3fd66200f964a5202fe41ee3,4c5c076c7735c9b6af0e8b72,1
3fd66200f964a52032e91ee3,40abf500f964a52035f31ee3,1
3fd66200f964a52032e91ee3,4a8c017df964a520dc0c20e3,1
3fd66200f964a52032e91ee3,4d25497a903c8cfadc33cd25,1
3fd66200f964a52032e91ee3,4e7e4637e5fab8674b378ffb,1
3fd66200f964a52034e81ee3,458976f5f964a520dd3f1fe3,1
3fd66200f964a52034e81ee3,4ab94773f964a520c07e20e3,1
3fd66200f964a52034ea1ee3,3fd66200f964a520cee51ee3,1
3fd66200f964a52034ea1ee3,42f15a80f964a520bb261fe3,1
3fd66200f964a52034ea1ee3,4840fe6bf964a52030501fe3,1
3fd66200f964a52034ea1ee3,4af5a46af964a520b5fa21e3,1
3fd66200f964a52034ea1ee3,4afdf14df964a520412c22e3,1
3fd66200f964a52034ea1ee3,4c8bcae7c37a6dcb2c15f17a,1
3fd66200f964a52034ea1ee3,4e03351ed164b56ad5332dc5,1
3fd66200f964a52035e41ee3,3fd66200f964a52014eb1ee3,1
3fd66200f964a52035e41ee3,3fd66200f964a5208be41ee3,1
3fd66200f964a52035e41ee3,3fd66200f964a520def11ee3,1
3fd66200f964a52035e41ee3,4081c500f964a52081f21ee3,1
3fd66200f964a52035e41ee3,40a2ba80f964a520fef21ee3,1
3fd66200f964a52035e41ee3,40abf500f964a52035f31ee3,1
3fd66200f964a52035e41ee3,40d77680f964a52056011fe3,1
3fd66200f964a52035e41ee3,42911d00f964a520f5231fe3,1
3fd66200f964a52035e41ee3,43125000f964a52058271fe3,1
3fd66200f964a52035e41ee3,43920486f964a520662b1fe3,1
3fd66200f964a52035e41ee3,43df8ad6f964a520b92e1fe3,1
3fd66200f964a52035e41ee3,45396895f964a520d73b1fe3,1
3fd66200f964a52035e41ee3,46fe3f5ef964a520184b1fe3,2
3fd66200f964a52035e41ee3,470f3ff0f964a5208e4b1fe3,1
3fd66200f964a52035e41ee3,4731be8af964a520244c1fe3,1
3fd66200f964a52035e41ee3,49e17f24f964a520d1611fe3,1
3fd66200f964a52035e41ee3,49ff7bcef964a5202a701fe3,1
3fd66200f964a52035e41ee3,4a08ae47f964a5200a741fe3,1
3fd66200f964a52035e41ee3,4a0c2e7bf964a52014751fe3,40
3fd66200f964a52035e41ee3,4a723060f964a5208cda1fe3,1
3fd66200f964a52035e41ee3,4a833fa5f964a5207efa1fe3,1
3fd66200f964a52035e41ee3,4a8c017df964a520dc0c20e3,1
3fd66200f964a52035e41ee3,4afd738bf964a520e92722e3,1
3fd66200f964a52035e41ee3,4b363b1af964a5205b3125e3,1
3fd66200f964a52035e41ee3,4b58c03df964a5201d6928e3,1
3fd66200f964a52035e41ee3,4b8f2a2df964a520d94b33e3,1
3fd66200f964a52035e41ee3,4ca0339d2fb1a143f295fa40,1
3fd66200f964a52035e41ee3,4cc24bac4fcfbfb79547bd24,1
3fd66200f964a52035e41ee3,4d69f050de28224b66164abe,1
3fd66200f964a52035e41ee3,4d9c92f4baae54815f2cde64,1
3fd66200f964a52035e41ee3,4dd6b3bd81dcd5bca59a8276,1
3fd66200f964a52035e41ee3,4e0d4e4a091acd6746d8e132,1
3fd66200f964a52035e41ee3,4ecd466e722eff7fff40736b,7
3fd66200f964a52035e41ee3,4f5303dbe4b02cf6be81de21,1
3fd66200f964a52035e41ee3,4fc87c1be4b0adae39a01ce7,2
3fd66200f964a52035e41ee3,4fcf2c99bb3dbab410090975,1
3fd66200f964a52035e41ee3,4fdcdf3be4b0b1923302e9f7,1
3fd66200f964a52036e41ee3,3fd66200f964a52035e41ee3,1
3fd66200f964a52036e41ee3,43cbf323f964a520c52d1fe3,1
3fd66200f964a52036e41ee3,4b2992aaf964a52010a124e3,1
3fd66200f964a52036e41ee3,4bc5f776db8fa59392819b37,1
3fd66200f964a52036e41ee3,4bf6ef8b5efe2d7fd10d6834,1
3fd66200f964a52036e41ee3,4de1b34ec65b7a3e2109e46f,1
3fd66200f964a52036e41ee3,4e4712d7b61c03d0cd158c78,1
3fd66200f964a52036e71ee3,43a52546f964a520532c1fe3,1
3fd66200f964a52036e71ee3,44a14d7df964a520d0341fe3,1
3fd66200f964a52036e71ee3,49bd3095f964a52055541fe3,1
3fd66200f964a52036e71ee3,49bed279f964a520e4541fe3,1
3fd66200f964a52036e71ee3,4ae8906ef964a52071b021e3,1
3fd66200f964a52036e71ee3,4c4757dd972c0f47a77a2321,1
3fd66200f964a52036ea1ee3,40abf500f964a52035f31ee3,1
3fd66200f964a52036ea1ee3,43df8ad6f964a520b92e1fe3,1
3fd66200f964a52036ea1ee3,49ce965bf964a520605a1fe3,1
3fd66200f964a52036ea1ee3,4b283971f964a520289124e3,1
3fd66200f964a52036ea1ee3,4b9d5e2af964a52046a736e3,1
3fd66200f964a52036eb1ee3,3fd66200f964a52058e41ee3,1
3fd66200f964a52036eb1ee3,42829c80f964a52032221fe3,1
3fd66200f964a52036eb1ee3,4cbcafab035d236aebebe64e,1
3fd66200f964a52037e31ee3,48c91543f964a520e4511fe3,1
3fd66200f964a52037e31ee3,4a8c017df964a520dc0c20e3,1
3fd66200f964a52037e31ee3,4af3150ef964a52073ea21e3,1
3fd66200f964a52037e31ee3,4b889d2ef964a5208a0432e3,1
3fd66200f964a52037e31ee3,4bb52e252ea19521bd20aa2f,1
3fd66200f964a52037e31ee3,4bcb13850687ef3b3af4dccc,1
3fd66200f964a52037e31ee3,4cdac798d6656a315f36fc3e,1
3fd66200f964a52037e31ee3,4d61b919865a224bef72ba85,1
3fd66200f964a52038e41ee3,3fd66200f964a52065ea1ee3,1
3fd66200f964a52038e41ee3,3fd66200f964a520def11ee3,4
3fd66200f964a52038e41ee3,40d38200f964a52041011fe3,1
3fd66200f964a52038e41ee3,4a52afccf964a520e9b11fe3,1
3fd66200f964a52038e41ee3,4a8cc1d4f964a520130f20e3,4
3fd66200f964a52038e41ee3,4ad8add6f964a520a61321e3,1
3fd66200f964a52038e41ee3,4b4f4015f964a520b5fe26e3,1
3fd66200f964a52038e41ee3,4c9285e26cfea093756eb28b,1
3fd66200f964a52038e41ee3,4f415bcae4b0f9f81a643cf4,1
3fd66200f964a52038eb1ee3,422b9980f964a520cf1f1fe3,1
3fd66200f964a52038eb1ee3,460d4b1ef964a52004451fe3,1
3fd66200f964a52038eb1ee3,4a888403f964a520bb0620e3,1
3fd66200f964a52038eb1ee3,4b666793f964a52074202be3,1
3fd66200f964a52038eb1ee3,4bf6ef8b5efe2d7fd10d6834,1
3fd66200f964a5203be71ee3,3fd66200f964a52054e91ee3,1
3fd66200f964a5203be71ee3,4a3304bcf964a520f29a1fe3,1
3fd66200f964a5203be71ee3,4a43bcb7f964a520bba61fe3,1
3fd66200f964a5203be71ee3,4b17d9a2f964a520d8c823e3,1
3fd66200f964a5203be71ee3,4bd6f47d29eb9c7462db95e1,1
3fd66200f964a5203be71ee3,4be5dfe9910020a13ea2d314,1
3fd66200f964a5203be71ee3,4e4e2e1662844166697bd28c,1
3fd66200f964a5203ee41ee3,3fd66200f964a52056e71ee3,1
3fd66200f964a5203ee41ee3,40a16900f964a520f9f21ee3,1
3fd66200f964a5203ee41ee3,43cb5586f964a520b92d1fe3,1
3fd66200f964a5203ee41ee3,49e6e227f964a52074641fe3,1
3fd66200f964a5203ee41ee3,4a5aaff5f964a520c3ba1fe3,1
3fd66200f964a5203ee41ee3,4adc960bf964a520932d21e3,1
3fd66200f964a5203ee41ee3,4bb3ec359af3b7132dc48b28,1
3fd66200f964a5203ee71ee3,4165d880f964a5207e1d1fe3,1
3fd66200f964a5203ee71ee3,49e644c6f964a5202f641fe3,1
3fd66200f964a5203ee71ee3,4a35477cf964a520b79c1fe3,1
3fd66200f964a5203ee71ee3,4b696ecdf964a5201fa22be3,1
3fd66200f964a5203ee71ee3,4d0a945ef2c1236a74ccfc56,1
3fd66200f964a52040e81ee3,3fd66200f964a52020e81ee3,1
3fd66200f964a52040e81ee3,40b68100f964a5207d001fe3,1
3fd66200f964a52040e81ee3,4b100fd4f964a5204a6823e3,1
3fd66200f964a52040e81ee3,4b2084bdf964a520de3224e3,1
3fd66200f964a52040e81ee3,4bae2df6f964a520688e3be3,1
3fd66200f964a52042e31ee3,3fd66200f964a52058e41ee3,1
3fd66200f964a52042e31ee3,48821a51f964a52033511fe3,1
