src,dst,weight
3fd66200f964a52010e81ee3,4c726993ad69b60cdc5183b9,0.9305176676316701
3fd66200f964a52010e81ee3,4c7d8f7bb53db1f79c8d9d11,0.9097222222222225
3fd66200f964a52010e81ee3,4cb0bd9c562d224b8b251988,0.9449593910475004
3fd66200f964a52010e81ee3,4d5dec94618aa090a573e5e1,0.9138965299679944
3fd66200f964a52010e81ee3,4e512363a80997aa8a505108,0.9826378311868988
3fd66200f964a52010e81ee3,4e792458d4c0d1e103e0045b,0.9112834230070104
3fd66200f964a52014eb1ee3,3fd66200f964a52024e41ee3,0.9100328947597737
3fd66200f964a52014eb1ee3,485e640df964a520d7501fe3,0.9352294190532622
3fd66200f964a52014eb1ee3,49b1f97af964a520dd521fe3,0.9182176133107244
3fd66200f964a52014eb1ee3,4b1bf775f964a520d0ff23e3,0.9022769636974656
3fd66200f964a52014eb1ee3,4ce31b0d7e9b721e92a534f1,0.9024688448464562
3fd66200f964a52014eb1ee3,4e7f5f3e02d5abdf69133cf7,0.9182145750238131
3fd66200f964a52014eb1ee3,4f429948e4b015f1bcc998e3,0.9063945801583875
3fd66200f964a52016e51ee3,4106ec80f964a5208f0b1fe3,0.9031528713730678
3fd66200f964a52016e51ee3,49d95652f964a520235e1fe3,0.9181800872378612
3fd66200f964a52016e51ee3,4c7ecc952042b1f79b0dc1ad,0.9061044053196334
3fd66200f964a52016e51ee3,4f45cd0ee4b04ef91cef1f84,0.9200046200935854
3fd66200f964a52017e31ee3,436bf600f964a520ab291fe3,0.9608149000224764
3fd66200f964a52017e31ee3,44fd757df964a52092381fe3,0.9708104945290155
3fd66200f964a52017e31ee3,48e480eef964a52022521fe3,0.9176039096582965
3fd66200f964a52017e31ee3,4a030c2af964a52085711fe3,0.9901254193872661
3fd66200f964a52017e31ee3,4c2cff8075579521c6555d83,0.9619380891535921
3fd66200f964a52017e31ee3,4cb647b49c7ba35dc7c19006,0.9018851642782418
3fd66200f964a52017e31ee3,4cc6053db3de9c74da0eb4c9,0.981962481962482
3fd66200f964a52017e31ee3,4d8132b59d78a35df9a9500f,0.9485348954384235
3fd66200f964a52017e31ee3,4dbaeb446e815ab0de5dd848,0.9119941549581244
3fd66200f964a52017e31ee3,4e38769214959f85779f8375,0.9594415406855706
3fd66200f964a52017e31ee3,4fa86af4e4b04e4b0676ad8c,0.9265748577449601
3fd66200f964a52017e31ee3,4fcd726ce4b0d49882078a21,0.9348916466374132
3fd66200f964a52019eb1ee3,4de9bd7ed22da22d4ec20795,0.9245836506894738
3fd66200f964a5201deb1ee3,49ecf7f1f964a520ba671fe3,0.9129846672180885
3fd66200f964a5201deb1ee3,4a1b592ef964a520ee7a1fe3,0.9198584492266733
3fd66200f964a5201deb1ee3,4d55435a611aa35d29c23239,0.9140414192774998
3fd66200f964a5201deb1ee3,4d838e0940a7a35d987ef8bd,0.9113044760475989
3fd66200f964a5201deb1ee3,4d90ef861716a1430e6d6df7,0.9195747875794298
3fd66200f964a5201deb1ee3,4dd20d20e4cd7f7178c0d34d,0.9132273681164464
3fd66200f964a5201deb1ee3,4e602d907d8b854088aa523c,0.9241390739419084
3fd66200f964a5201fe51ee3,3fd66200f964a5203be71ee3,0.9090740001881191
3fd66200f964a5201fe51ee3,3fd66200f964a520d7e81ee3,0.901380226580078
3fd66200f964a5201fe51ee3,434da380f964a520a4281fe3,0.9249853437751568
3fd66200f964a5201fe51ee3,4aba2a01f964a520768020e3,0.9014455816227926
3fd66200f964a5201fe51ee3,4cae57e81168a093c4c51923,0.9225701874171925
3fd66200f964a52020e31ee3,4ac67e00f964a520a2b420e3,0.9309797796833361
3fd66200f964a52020e31ee3,4cf4571d8333224b72831a8e,0.900678443438451
3fd66200f964a52020e71ee3,42699000f964a52047211fe3,0.9492432091152937
3fd66200f964a52020e71ee3,451d2920f964a5208d3a1fe3,0.9126449436661722
3fd66200f964a52020e71ee3,49ecf7f1f964a520ba671fe3,0.9010950092918609
3fd66200f964a52020e71ee3,4a3b9ffdf964a520a8a01fe3,0.9522038879021381
3fd66200f964a52020e71ee3,4b5249fff964a520237527e3,0.9378936245182143
3fd66200f964a52020e71ee3,4d50bc057ee1a35d6ad98834,0.9064417722748084
3fd66200f964a52020e71ee3,4e125d71d22d759bae6aeaa6,0.9352888540276048
3fd66200f964a52020e71ee3,4e63bfa345ddda352a235a77,0.9005525682253537
3fd66200f964a52020e71ee3,4eefa14a29c28028e148e40c,0.9221504583141281
3fd66200f964a52020e71ee3,4f297313754afd81930ef192,0.9454258507142921
3fd66200f964a52020e71ee3,4f5b9500e4b082b23d35ec01,0.9155710098984633
3fd66200f964a52020e81ee3,3fd66200f964a520bbe61ee3,0.902644251915994
3fd66200f964a52020e81ee3,41fad200f964a5203f1f1fe3,0.9145451163709821
3fd66200f964a52020e81ee3,4b21b0a6f964a5203f4024e3,0.9459357519332893
3fd66200f964a52020e81ee3,4bd8df990115c9b618ba7580,0.9070590558577106
3fd66200f964a52020e81ee3,4d630cc2e7f060fc34138872,0.9052397658153587
3fd66200f964a52020e81ee3,4f1b5dd7e4b0e6badb952793,0.9399443190708876
3fd66200f964a52021e41ee3,41e5ba00f964a520e31e1fe3,0.9110110189454464
3fd66200f964a52021e41ee3,4e52d190091aa2eef14de455,0.9375870147988454
3fd66200f964a52023e41ee3,4ad20513f964a520e0de20e3,0.904335813128245
3fd66200f964a52023e41ee3,4b2d93a9f964a5201fd924e3,0.9039342671799672
3fd66200f964a52023e41ee3,4b57b30cf964a520973c28e3,0.9091256831402469
3fd66200f964a52023e41ee3,4b82fa73f964a52090f030e3,0.9035857913236287
3fd66200f964a52023e41ee3,4b96b432f964a52018df34e3,0.9190688475943141
3fd66200f964a52023e41ee3,4bba1bab7421a5936165c340,0.9324831596233681
3fd66200f964a52023e41ee3,4d843e5c9324236af330b60e,0.9018522696106779
3fd66200f964a52023e41ee3,4ddc09e71838306b81fd524f,0.9041000665754174
3fd66200f964a52023e41ee3,4e17245245ddc623eb0f8fc6,0.9012450641401775
3fd66200f964a52023e41ee3,4ed6316a2c5b3d826e649dbf,0.918146537334532
3fd66200f964a52024e41ee3,3fd66200f964a5200ae71ee3,0.9071186533170267
3fd66200f964a52024e41ee3,3fd66200f964a52014eb1ee3,0.9100328947597737
3fd66200f964a52024e41ee3,3fd66200f964a520f7e51ee3,0.9263812295167323
3fd66200f964a52024e41ee3,41f98080f964a520301f1fe3,0.9111228778294801
3fd66200f964a52024e41ee3,49ecf7f1f964a520ba671fe3,0.9135464662504149
3fd66200f964a52024e41ee3,4a0b05a7f964a520bb741fe3,0.9125740915494414
3fd66200f964a52024e41ee3,4ba032ecf964a520096137e3,0.9444877929349287
3fd66200f964a52024e41ee3,4e348676b61cddd1cd33c67d,0.9230769230769232
3fd66200f964a52024e41ee3,4e8d318eb803ca3dfcbcaf54,0.9135464662504149
3fd66200f964a52024e41ee3,4ebdf3970e019a1629ebd770,0.9054039169684004
3fd66200f964a52024e41ee3,4eefac5cb8f76a24a7b12202,0.9079109080082374
3fd66200f964a52024e41ee3,4f0f97e0e4b0fd294c8e429c,0.9079109080082374
3fd66200f964a52025e41ee3,449955b7f964a52093341fe3,0.9263896447891691
3fd66200f964a52025e41ee3,46fd176ef964a520124b1fe3,0.9239598517545481
3fd66200f964a52025e41ee3,49ce7e48f964a5204a5a1fe3,0.923959851754548
3fd66200f964a52025e41ee3,49f3a34cf964a520cd6a1fe3,0.9575145075319591
3fd66200f964a52025e41ee3,4a834daff964a520b3fa1fe3,0.9266024776084812
3fd66200f964a52025e41ee3,4b256ab7f964a5209e7124e3,0.9524961199120389
3fd66200f964a52025e41ee3,4b376908f964a520ef4025e3,0.926982748509826
3fd66200f964a52025e41ee3,4b5923ecf964a5209e7e28e3,0.9187944157472608
3fd66200f964a52025e41ee3,4b7ca616f964a520729f2fe3,0.9287178593755732
3fd66200f964a52025e41ee3,4c2603d9905a0f47456c6260,0.9541408064457131
3fd66200f964a52025e41ee3,4c35c2e57cc0c9b6a366f59a,0.9564726651121754
3fd66200f964a52025e41ee3,4c6856cd7963be9ad63dcdbc,0.9247733112084743
3fd66200f964a52025e41ee3,4cbe5493611abfb717f5a405,0.9438401978646179
3fd66200f964a52025e41ee3,4d04e9d07d9ba35daa7f6823,0.9516634745792764
3fd66200f964a52025e41ee3,4d8250707989530c9ff09cf8,0.9394088968266073
3fd66200f964a52025e41ee3,4d87f760401a224b3d077018,0.9509527009711299
3fd66200f964a52025e41ee3,4df1a69988772e1f814c208c,0.9509527009711297
3fd66200f964a52025e41ee3,4e34cda5c65b2313e2877d7d,0.9263896447891691
3fd66200f964a52025e41ee3,4ff764c3e4b01ead023da588,0.9551439555138468
3fd66200f964a52028e41ee3,3fd66200f964a520e7e61ee3,0.9048091063723392
3fd66200f964a52028e41ee3,43c922c9f964a520972d1fe3,0.9242984885143697
3fd66200f964a52028e41ee3,4a357950f964a520079d1fe3,0.9317178936887955
3fd66200f964a52028e41ee3,4a89f04ef964a5206a0920e3,0.9403060028131782
3fd66200f964a52028e41ee3,4c4762281ddec928042a9d32,0.941147882274625
3fd66200f964a52028e41ee3,4db563ceec8e571a35db9d64,0.9008024283567332
3fd66200f964a52028e41ee3,4e093bd38130709eafbd7030,0.9224854241393485
3fd66200f964a52028e41ee3,4e275a6d1f6e88a154577bf0,0.9200974513877508
3fd66200f964a52028e41ee3,4e72a6ffaeb74f9f48eb61fe,0.9176039096582963
3fd66200f964a52028e41ee3,4fbc6f4fa17c3adc648083f2,0.9074164358461041
3fd66200f964a52029e61ee3,3fd66200f964a52057e91ee3,0.9062010651784975
3fd66200f964a5202be41ee3,40fb0f00f964a520ee0a1fe3,0.9389087525030128
3fd66200f964a5202be41ee3,42814b00f964a52000221fe3,0.910787573679982
3fd66200f964a5202be41ee3,4a19d1edf964a5205a7a1fe3,0.9144564163913597
3fd66200f964a5202be41ee3,4c720c75ad69b60c14a982b9,0.9106554323834916
3fd66200f964a5202be41ee3,4ddb05fb8877102e8a85cc02,0.9275875257089565
3fd66200f964a5202be41ee3,4f1e2589e4b0475df9cd00cc,0.9202840891072046
3fd66200f964a5202ee81ee3,43c922c9f964a520972d1fe3,0.9060190300061194
3fd66200f964a5202ee81ee3,4a7a0b43f964a5204be81fe3,0.953999635002191
3fd66200f964a5202ee81ee3,4c7be24f566db60c98054c0e,0.9128832099742483
3fd66200f964a52034e81ee3,4bbbe1b851b89c7490df862a,0.9119797233547883
3fd66200f964a52034ea1ee3,4a747319f964a52033de1fe3,0.9180625911574871
3fd66200f964a52034ea1ee3,4ad607d3f964a520a10421e3,0.9180625911574871
3fd66200f964a52034ea1ee3,4ed7f1b3f5b915cfe2dd4436,0.9716795164944793
3fd66200f964a52035e41ee3,41e46880f964a520d41e1fe3,0.9016372758110306
3fd66200f964a52035e41ee3,440d6b93f964a5208b301fe3,0.9425350962847783
3fd66200f964a52035e41ee3,44e36de7f964a52040371fe3,0.9199613929723366
3fd66200f964a52035e41ee3,4a14b2acf964a52066781fe3,0.9712151304862241
3fd66200f964a52035e41ee3,4c471a5a96abd13a889e6f01,0.9012184171680069
3fd66200f964a52035e41ee3,4ce70ae08ef78cfae280909b,0.910917378398916
3fd66200f964a52035e41ee3,4d25497a903c8cfadc33cd25,0.9089592445775204
3fd66200f964a52035e41ee3,4ed712f3b8f7e740d0bae0e0,0.900116764859039
3fd66200f964a52035e41ee3,505b3f57e4b0c1e23aa7cd5e,0.9171860160420224
3fd66200f964a52036e41ee3,41f98080f964a520301f1fe3,0.9160832787353311
3fd66200f964a52036e41ee3,451d2920f964a5208d3a1fe3,0.9073949632013246
3fd66200f964a52036e41ee3,45699170f964a520e73d1fe3,0.9026820580930867
3fd66200f964a52036e41ee3,49ecf7f1f964a520ba671fe3,0.9084744274545001
3fd66200f964a52036e41ee3,4b3672c7f964a520ab3525e3,0.9249727105847915
3fd66200f964a52036e41ee3,4c082c5a340720a116b98293,0.9056298942923137
3fd66200f964a52036e41ee3,4e348676b61cddd1cd33c67d,0.901688918198426
3fd66200f964a52036e41ee3,4e524903fa7687935fb8f0f9,0.9173977608645236
3fd66200f964a52036eb1ee3,4f280555e4b04e256a110c94,0.9207243874212616
3fd66200f964a52038e41ee3,4a0eb511f964a520ea751fe3,0.9095806889880744
3fd66200f964a52038e41ee3,4b79cb4af964a5207a122fe3,0.9035318376817145
3fd66200f964a52038e41ee3,4d40b49bb7c259411e6abbdb,0.9198287813474817
3fd66200f964a5203be71ee3,3fd66200f964a5201fe51ee3,0.9090740001881191
3fd66200f964a5203be71ee3,3fd66200f964a5206ce41ee3,0.9229342614249728
3fd66200f964a5203be71ee3,3fd66200f964a520b8e31ee3,0.9090740001881191
3fd66200f964a5203be71ee3,44c91345f964a520f3351fe3,0.9023570533598392
3fd66200f964a5203be71ee3,4d6d0aef8a4541bddd658ae5,0.9139278687755569
3fd66200f964a5203be71ee3,4eaa04ec2c5b5d71e6a0ba93,0.9090740001881191
3fd66200f964a5203ee71ee3,4a7c5f48f964a52065ec1fe3,0.926524719578858
3fd66200f964a5203ee71ee3,4c36139d3849c9287f68bbb1,0.9255646366628463
3fd66200f964a5203ee71ee3,4db563ceec8e571a35db9d64,0.9672559320340033
3fd66200f964a52042e31ee3,4b244b63f964a520766524e3,0.9016992342606097
3fd66200f964a52044e31ee3,475847d3f964a520cb4c1fe3,0.9074290137419815
3fd66200f964a52044e31ee3,4a31831df964a520e9991fe3,0.924985343775157
3fd66200f964a52044e31ee3,4a43b04ff964a520afa61fe3,0.9225701874171925
3fd66200f964a52044e31ee3,4de1b34ec65b7a3e2109e46f,0.9056457604755772
3fd66200f964a52044e31ee3,4de9bd7ed22da22d4ec20795,0.901380226580078
3fd66200f964a52044e31ee3,4efd1635f790570bcf88cbfd,0.901380226580078
3fd66200f964a52044e61ee3,4ab103f0f964a520c66720e3,0.9068231454404881
3fd66200f964a52044e61ee3,4b186023f964a520bbd123e3,0.9192263392436401
3fd66200f964a52044e61ee3,4bcc4cee3740b7132dba6365,0.904949940126129
3fd66200f964a52044e61ee3,4e08a109ae60a90eabcffd1e,0.9043149160864926
3fd66200f964a52044eb1ee3,4a525e9df964a52094b11fe3,0.9090361950680395
3fd66200f964a52046e71ee3,3fd66200f964a520d7e81ee3,0.9060150375939852
3fd66200f964a52046e71ee3,4c2b3c7c57a9c9b63a86f567,0.9043149160864927
3fd66200f964a52047e51ee3,4ce70ae08ef78cfae280909b,0.9263896447891685
3fd66200f964a52047e51ee3,4dabc60efa8cc7649754b6a8,0.9010766170263057
3fd66200f964a52047e71ee3,3fd66200f964a5207ae51ee3,0.9150462122824428
3fd66200f964a52047e71ee3,4a6baeebf964a52099cf1fe3,0.9554665874554451
3fd66200f964a52047e71ee3,4adee193f964a520d77621e3,0.9230376718216097
3fd66200f964a52047e71ee3,4b831a73f964a520d7f730e3,0.9657180557733944
3fd66200f964a52047e71ee3,4b9abe7bf964a520dcd135e3,0.9135464662504148
3fd66200f964a52047e71ee3,4be5a2e19026ef3b60c20a38,0.9016183875753054
3fd66200f964a52048e81ee3,40a16900f964a520f9f21ee3,0.9148786171868515
3fd66200f964a52049e81ee3,49e4c784f964a52040631fe3,0.9325258869164137
3fd66200f964a52049e81ee3,49ef508ff964a5209a681fe3,0.9495753172040093
3fd66200f964a52049e81ee3,49f1c450f964a520b6691fe3,0.9288823748627126
3fd66200f964a52049e81ee3,4a4370ecf964a52089a61fe3,0.9196961160414027
3fd66200f964a52049e81ee3,4b55dcb9f964a52074f327e3,0.9184724355018233
3fd66200f964a52049e81ee3,4b5b7472f964a5204aff28e3,0.9316093896420728
3fd66200f964a52049e81ee3,4d7511de170ab1f70edcfc94,0.9457258588855438
3fd66200f964a52049e81ee3,4d78e23c0ddba35dd2904776,0.9149755212491669
3fd66200f964a52049e81ee3,505f3874e4b010db7379cc23,0.902513614980849
3fd66200f964a5204de71ee3,49e79ffdf964a520e3641fe3,0.9200046200935852
3fd66200f964a5204de71ee3,4db87c0dfc608240bc2cf251,0.9673768596925169
3fd66200f964a5204de71ee3,4e4449b76365a330471ddc12,0.926389644789169
3fd66200f964a52054e91ee3,4a27d8b3f964a5208c911fe3,0.9003643741648063
3fd66200f964a52054e91ee3,4a2c639bf964a52059971fe3,0.9507085258480208
3fd66200f964a52056ee1ee3,4e34496fa8092599edf845bb,0.9407449128296144
3fd66200f964a52056ee1ee3,502e6bb9e4b00d67ee187a29,0.9499177595981665
3fd66200f964a52057e91ee3,3fd66200f964a52029e61ee3,0.9062010651784975
3fd66200f964a52057e91ee3,4b73ab13f964a520dbb72de3,0.9197396907291975
3fd66200f964a52057e91ee3,4ba5040cf964a520c6d038e3,0.9302795534912404
3fd66200f964a52057e91ee3,4db99e916a2334682dac5e74,0.9345777818601564
3fd66200f964a52057e91ee3,4dd10cf4b0fb25f6e3817b33,0.914987257849304
3fd66200f964a5205ae91ee3,40e35400f964a520e6091fe3,0.9094661491581786
3fd66200f964a5205deb1ee3,4ac245ecf964a520879820e3,0.9088012642735898
3fd66200f964a5205deb1ee3,4f4f7d0be4b0e5248142bc5f,0.908653405797715
3fd66200f964a52060e81ee3,4acfd8bef964a52069d620e3,0.9016109497023299
3fd66200f964a52060e81ee3,4ad139f1f964a52092dd20e3,0.9544575871242964
3fd66200f964a52060e81ee3,4ad3f445f964a5200ee720e3,0.9259214732527364
3fd66200f964a52060e81ee3,4af8b51bf964a5204c0f22e3,0.9010662882448064
3fd66200f964a52060e81ee3,4b7e11c2f964a5209ce12fe3,0.9263287773966127
3fd66200f964a52060e81ee3,4e6eab51d1647b1137a3a2d0,0.9384800998986851
3fd66200f964a52060e81ee3,4e80010cf9f4c8c37f4c9ae7,0.903028999735966
3fd66200f964a52061e41ee3,4c2d20773a4d0f476f5be386,0.9161495970079663
3fd66200f964a52062e61ee3,46b16b46f964a52098491fe3,0.902361880015476
3fd66200f964a52062e61ee3,4a07535af964a5204c731fe3,0.9052397658153587
3fd66200f964a52062e61ee3,4cc59facb2beb1f7d1c6234c,0.9103760194300194
3fd66200f964a52065eb1ee3,46e64370f964a520be4a1fe3,0.9189619524796617
3fd66200f964a52065eb1ee3,4c6985928d22c9284776b745,0.9397251585699998
3fd66200f964a52065eb1ee3,4ce31b0d7e9b721e92a534f1,0.9595740423007194
3fd66200f964a52065eb1ee3,4ff4f866e4b0cdc6b7550e20,0.9189619524796617
3fd66200f964a52067e71ee3,4750accef964a520b24c1fe3,0.9046600777124917
3fd66200f964a52067e81ee3,46dd1429f964a5208d4a1fe3,0.9564962423398582
3fd66200f964a52067e81ee3,4adccf82f964a520133021e3,0.9374359796933213
3fd66200f964a52067e81ee3,4b0b68cef964a5202f3123e3,0.9524741457502834
3fd66200f964a52067e81ee3,4b55dcb9f964a52074f327e3,0.9301675977653633
3fd66200f964a52067e81ee3,4ba82ce9f964a52081cf39e3,0.9278844616571332
3fd66200f964a52067e81ee3,4c0ed3cad64c0f47d2dc285d,0.94672175757098
3fd66200f964a52067e81ee3,4c879d1bb504a1435cd6b71c,0.9123541151923841
3fd66200f964a52067e81ee3,4c93b34721c7199c14740b7f,0.9073786010242638
3fd66200f964a52067e81ee3,4d2f5ae2940137044fa1eeda,0.9503611846722414
3fd66200f964a52067e81ee3,4d6e7fa5fbb8a1cd9ee1740f,0.9405224917128525
3fd66200f964a52067e81ee3,4db4d32f4df05e5aaae7ab26,0.9534590444376237
3fd66200f964a52067e81ee3,4dfcf67a183853f2cb529325,0.9578179201680243
3fd66200f964a52067e81ee3,4e5577f445dd0a4826e6ab3e,0.9220848086185627
3fd66200f964a52067e81ee3,502826a4e4b0f23b022f3a5e,0.9281789773858714
3fd66200f964a52067e81ee3,502b8079e4b0a20ae1b50977,0.958471195907478
3fd66200f964a52067e81ee3,50663703e4b0f6898e7964e0,0.9405224917128525
3fd66200f964a52067e81ee3,506efc95e4b03cb917e5cf74,0.9663616657359942
3fd66200f964a5206be71ee3,4a34038ef964a520929b1fe3,0.928523816220106
3fd66200f964a5206be71ee3,4b102c47f964a520916a23e3,0.9049936701794824
3fd66200f964a5206be71ee3,4b3a4910f964a520d16325e3,0.9498417692212607
3fd66200f964a5206be71ee3,4f174bfee4b078805c24065f,0.9037055179085738
3fd66200f964a5206be71ee3,4fe0e7f1e4b0518a41cc6cce,0.912184075471269
3fd66200f964a5206ce41ee3,3fd66200f964a5203be71ee3,0.9229342614249728
3fd66200f964a5206ce41ee3,4e691e82b9930387355c629d,0.9090057740218909
3fd66200f964a5206de71ee3,42af6f80f964a5205a251fe3,0.9149018111968251
3fd66200f964a5206de71ee3,4a90286ef964a520451620e3,0.9686569626349866
3fd66200f964a5206de71ee3,4b3e1843f964a520589825e3,0.9023738845828474
3fd66200f964a5206de71ee3,4b570791f964a5207f2328e3,0.9340860940511334
3fd66200f964a5206de71ee3,4b61b0f4f964a520581d2ae3,0.9909188221422842
3fd66200f964a5206de71ee3,4bb64dbd6edc76b04cb9301c,0.9842606874188379
3fd66200f964a5206de71ee3,4bf841a192d1952162335a1f,0.9119112913088246
3fd66200f964a5206de71ee3,4c212abc9085d13a495e84cc,0.9907769353133444
3fd66200f964a5206de71ee3,4c212b1c7e85c9281c14ba21,0.9775534792577947
3fd66200f964a5206de71ee3,4c33f4eded37a593df456e03,0.9955872353158006
3fd66200f964a5206de71ee3,4c65c855e2ee9c746794312f,0.9916135208320598
3fd66200f964a5206de71ee3,4cced0adaa25a35dcbbf220f,0.9246533690255397
3fd66200f964a5206de71ee3,4df38937d1649c8a28e34ae3,0.9674446859730069
3fd66200f964a5206de91ee3,4b4c87f3f964a5204bb526e3,0.9719247534660391
3fd66200f964a5206de91ee3,4bae3634f964a520e6923be3,0.9093368537973815
3fd66200f964a5206de91ee3,4c38ced2ae2da593576301c6,0.9200046200935847
3fd66200f964a5206de91ee3,4c53550d72cf0f478917abd2,0.9505311515139357
3fd66200f964a5206de91ee3,4cdac798d6656a315f36fc3e,0.9335852836288464
3fd66200f964a5206de91ee3,4d43209d90f388bfd00d4f01,0.9317666229336193
3fd66200f964a5206de91ee3,4fcce5eae4b00d94c716cd92,0.9395687578511114
3fd66200f964a5206ee61ee3,4cd896307d454688697deced,0.9371259690422713
3fd66200f964a52073e81ee3,4c0431b8310fc9b671f9c661,0.9391877318309736
3fd66200f964a52074e71ee3,3fd66200f964a520ddf01ee3,0.9344465881664333
3fd66200f964a52074e71ee3,48e480eef964a52022521fe3,0.9150534915107164
3fd66200f964a52074e71ee3,49d675c5f964a520d15c1fe3,0.9100368415238045
3fd66200f964a52074e71ee3,4a27d838f964a5208b911fe3,0.9225608760219306
3fd66200f964a52074e71ee3,4a2c639bf964a52059971fe3,0.9658623666733742
3fd66200f964a52074e71ee3,4a80af37f964a520eaf51fe3,0.9139434820584527
3fd66200f964a52074e71ee3,4ad778a8f964a520030b21e3,0.9267009600329846
3fd66200f964a52074e71ee3,4ae8906ef964a52071b021e3,0.9277511991262343
3fd66200f964a52074e71ee3,4b256ab7f964a5209e7124e3,0.9089139580576894
3fd66200f964a52074e71ee3,4b5249fff964a520237527e3,0.9136534393051866
3fd66200f964a52074e71ee3,4b5f8cb2f964a520ffc029e3,0.9292755330143747
3fd66200f964a52074e71ee3,4ba27fe3f964a520affe37e3,0.9323382873659362
3fd66200f964a52074e71ee3,4c1fb303bd9d95211254983f,0.9226480786853923
3fd66200f964a52074e71ee3,4c520b3b9426c92881c4bf74,0.9389508974801548
3fd66200f964a52074e71ee3,4d8250707989530c9ff09cf8,0.9192338721930203
3fd66200f964a52074e71ee3,4dcc6efd22716e1aafb5a5ac,0.9681404857317331
3fd66200f964a52074e71ee3,4e51dcc76284416669b03aec,0.9139434820584527
3fd66200f964a52074e71ee3,4f297313754afd81930ef192,0.9157154641483797
3fd66200f964a52074e71ee3,4f34533f754a657ca23ac8d7,0.9405727346107732
3fd66200f964a52074e81ee3,4bafaa5df964a52066153ce3,0.900919652280377
3fd66200f964a5207ae51ee3,3fd66200f964a52047e71ee3,0.9150462122824428
3fd66200f964a5207ae51ee3,4a6baeebf964a52099cf1fe3,0.9195058640307741
3fd66200f964a5207ae51ee3,4a71ee23f964a520e7d91fe3,0.9103664774626049
3fd66200f964a5207ae51ee3,4b831a73f964a520d7f730e3,0.9495960943182518
3fd66200f964a5207ae51ee3,4b9abe7bf964a520dcd135e3,0.9373221643764761
